uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals
a894b1cc-1350-11df-a1f1-0026b9348838,,"METHOD OF FAMILY PLANNING","Methods for the planning of when to have children, and the use of birth control and other techniques to implement such plans.",Question,Coded,a8a71650-1350-11df-a1f1-0026b9348838;a8a71588-1350-11df-a1f1-0026b9348838;a8a71330-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8a713f8-1350-11df-a1f1-0026b9348838;a893516a-1350-11df-a1f1-0026b9348838;a897dbd6-1350-11df-a1f1-0026b9348838;a8a714c0-1350-11df-a1f1-0026b9348838;a8988b44-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;a8aff356-1350-11df-a1f1-0026b9348838;a8aff1b2-1350-11df-a1f1-0026b9348838;a8aff284-1350-11df-a1f1-0026b9348838;a8afeb54-1350-11df-a1f1-0026b9348838;81aad3d5-0535-416a-a833-9079af068e3f;eaa5796d-0b1c-478b-8c9d-d23cf4c3bddc;a8aca1ce-1350-11df-a1f1-0026b9348838;1934d7dd-7a59-43f0-8b6b-29e736498f15;99573ebc-b11b-4f5d-866d-94c5feb28924;b75702a6-908d-491b-9399-6495712c81cc;bfa5a400-4194-4ecc-8ce9-725cc1694a08;a8a7125e-1350-11df-a1f1-0026b9348838;a89e6ae6-1350-11df-a1f1-0026b9348838;856a7f0d-8359-4316-97c1-2d37813414f0;4a740e33-fee5-4a2b-b679-1904722e3d9e;a123d949-31f3-4abf-98e3-8504e17ebc00;feb48308-a56f-4754-8e8f-8c1698e570cb;a899b50a-1350-11df-a1f1-0026b9348838;f8c66a32-3660-4233-ae51-d3a4a1eac44e;236dba53-1062-46b4-8067-ec8711897dbf;a1fd7992-9e0e-49e5-8740-c818207c791f;4d0783cd-b99a-4340-a38a-4afce8db0c01,,MCL/CIEL: 374;local: 374,,,,,,,,,,
a89ae092-1350-11df-a1f1-0026b9348838,,"HISTORICAL DRUG START DATE","Information gathered on encounter forms which describes the date of a particular drug's institution.  Most often "globbed" with another concept which describes the drug.",Question,Date,,,MCL/CIEL: 1190;local: 1190,,,,,,,,,,
2d6f977e-3b3f-4ea9-82ee-fde1fb4bdf56,,"NOT SEXUALLY ACTIVE","Not currently sexually active",Finding,N/A,,,MCL/CIEL: 160573,,,,,,,,,,
37b27c86-cabb-4c82-9166-d67d2271a8a3,,"BELIEVES CANNOT GET PREGNANT","The patient believes that she is unable to become pregnant.",Misc,N/A,,,,,,,,,,,,,
fb82f3b4-bcec-4cd2-a0a4-545b02d28a4d,,"WANTS MORE CHILDREN IN FUTURE","Generic response to a question. ",Misc,N/A,,,,,,,,,,,,,
a8b03352-1350-11df-a1f1-0026b9348838,,"RELIGION","A religion is a set of beliefs concerning the cause, nature, and purpose of the universe, especially when considered as the creation of a supernatural agency or agencies, usually involving devotional and ritual observances, and often containing a moral code governing the conduct of human affairs.",Misc,Coded,0f8569b7-800c-4f6a-be1f-b8e052fc96cf;4aec262f-08a5-4ed9-9c0d-39fa1a9bd81b;a0c91995-926e-421d-a5fe-44fdab3dfb27;975f809d-fa55-4b8a-9086-9d63e68728b1;d6601939-e81e-412e-ae36-373efd7f32fe;f3ee48c2-3792-40ed-a400-aa5016784e9c;a899e0ac-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;7fdd98ca-68d4-450e-a28e-a9298e6c54e9;563b356e-b156-4426-9e65-448a5c8d4440,,MCL/CIEL: 162929;local: 6285,,,,,,,,,,
88ad5975-4762-4108-a967-072f12f91b0b,,"REASON FOR REFUSAL - FAMILY PLANNING","Question on Family Planning Form: &amp;quot;Reason for refusal -Family Planning&amp;quot;",Question,Coded,a8b03352-1350-11df-a1f1-0026b9348838;32659669-0edf-4470-b4cd-39661e0c005e;fb82f3b4-bcec-4cd2-a0a4-545b02d28a4d;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8aff284-1350-11df-a1f1-0026b9348838;2ae62639-4703-41dc-be8e-afe50640238b;2e78504f-1946-479b-8cd1-d9ded0a68bd5;2d6f977e-3b3f-4ea9-82ee-fde1fb4bdf56;bc0ecbd4-0dad-4a9e-ab48-993e0f78a4dc;81eeb6d6-627c-4c40-8dc2-bd8343b50f7a;a8b0341a-1350-11df-a1f1-0026b9348838;a8a714c0-1350-11df-a1f1-0026b9348838;37b27c86-cabb-4c82-9166-d67d2271a8a3;a89d109c-1350-11df-a1f1-0026b9348838;a899b50a-1350-11df-a1f1-0026b9348838;9c1066e2-74f6-47ec-8873-0507434c4d25;3a60fe6f-a116-41ce-9daf-1340085bc02d;a8a18208-1350-11df-a1f1-0026b9348838;a8a18514-1350-11df-a1f1-0026b9348838;accda087-1043-46cd-9b97-7d94364ac271;84ff12bd-41b6-4ed0-9f82-6f421983f713,,,,,,,,,,,,
a8a07c8c-1350-11df-a1f1-0026b9348838,,"REFERRALS ORDERED, DETAILED","A concept set for &amp;amp;amp;amp;amp;amp;quot;Referral Ordered&amp;amp;amp;amp;amp;amp;quot; and &amp;amp;amp;amp;amp;amp;quot;Other, free text&amp;amp;amp;amp;amp;amp;quot;.",ConvSet,N/A,,a89c2344-1350-11df-a1f1-0026b9348838;a8a06fc6-1350-11df-a1f1-0026b9348838;6f214d38-96af-4f9f-8696-6357205eb4d9;3391c26e-ab66-40bf-9080-53c770523707;deeee215-e324-4617-aaca-12d174a02f50;e8d06320-82d0-47f8-9f8a-a3089a6d15a8;9de0b024-73ff-4c17-b5ac-8c781d80785a;7710d456-ef27-4fc7-b684-dd9e09c4e162;6574e401-3b04-498f-828b-9fd9aaebf12b;5a96fc07-cf1b-4704-8174-23380b104b0e;dfad6f65-aa22-49ff-9d30-21bb5eeee3bf;a8a47396-1350-11df-a1f1-0026b9348838;a3696cec-ad99-4f26-8fc3-b61fb0c1a9bd;947f71b4-87fd-4b52-a585-e45196811020,MCL/CIEL: 161360,,,,,,,,,,
a89fbb12-1350-11df-a1f1-0026b9348838,,"OVC PROGRAM","Label for the OVC program...",Misc,N/A,,,,,,,,,,,,,
a8a066ca-1350-11df-a1f1-0026b9348838,,"OTORHINOLARYNGOLOGY SERVICES","Otolaryngology is the branch of medicine that specializes in the diagnosis and treatment of ear, nose, throat, and head & neck disorders.",Misc,Coded,,,,,,,,,,,,,
a2187952-59e0-449b-895f-5102b7aed49c,,"CARDIOLOGY","Cardiology is a medical specialty dealing with disorders of the heart (specifically the human heart). ",Misc,N/A,,,,,,,,,,,,,
0fa18f9a-95c8-4ab3-81ed-a1bac69063fa,,"DIABETES MANAGEMENT","Specialized management of diabetes.",Misc,N/A,,,,,,,,,,,,,
073ea366-834b-49bd-b4db-ce4e6c61bbc3,,"ONCOLOGY SERVICES","Provides cancer treatment using chemotherapy, radiation, surgery, or drugs.",Misc,N/A,,,,,,,,,,,,,
a8a8b42e-1350-11df-a1f1-0026b9348838,,"MENTAL HEALTH SERVICES","none",Test,Numeric,,,,,,,,,,,,,
d7e941d4-41a5-4380-8554-e370dfff5b75,,"PYRIDOXINE HYDROCHLORIDE","Pyridoxine Hydrochloride is the hydrochloride salt form of pyridoxine, a water-soluble vitamin B.",Drug,N/A,,,MCL/CIEL: 82913,,,,,,,,,,
a8a8afd8-1350-11df-a1f1-0026b9348838,,"NUTRITIONAL SUPPORT","Nutrition counseling is an ongoing process in which a health professional, usually a registered dietitian, works with an individual to assess his or her usual dietary intake and identify areas where change is needed. The nutrition counselor provides information, educational materials, support, and follow-up to help the individual make and maintain the needed dietary changes.",Misc,Coded,a899e0ac-1350-11df-a1f1-0026b9348838;55f41f90-5650-4292-8fb2-8c1eadd95cb1;a8f53762-bc6f-4385-bbc8-41aba4294b2d;d7e941d4-41a5-4380-8554-e370dfff5b75;82f703f6-13c5-4c5a-91eb-199211031d41;54f50b94-6cbe-45df-b9cb-b529eaf1f1b1;42c0032e-e404-4e64-9564-06cc1473d5d0;a8a488d6-1350-11df-a1f1-0026b9348838;a8a8b0b4-1350-11df-a1f1-0026b9348838;c6b6915a-8bc0-4420-8d3b-ae6282b4be68,,MCL/CIEL: 5484;local: 5484,,,,,,,,,,
a89e2df6-1350-11df-a1f1-0026b9348838,,"PSYCHOSOCIAL SUPPORT","AMPATH Support Networks mandate is to encourage\npersons living with HIV/AIDS, to actively participate in\nprevention, treatment, education and research through weekly group therapy sessions. The motto of the groups is to encourage, inspire and motivate members to form community based organizations that can assist them, protect their rights and address their needs.",Misc,N/A,,,,,,,,,,,,,
c65fcd72-1f3f-4450-b93f-90a87ae64d55,,"REFERRAL TO SURGERY","patient is referred to surgery clinic",Misc,N/A,,,,,,,,,,,,,
0d516ea7-218f-43d4-b5c0-58d126529271,,"DERMATOLOGY CLINIC","To provide dermatology service which is the branch of medicine dealing with the skin and its diseases, a unique specialty with both medical and surgical aspects. Dermatologists take care of diseases, in the widest sense, and some cosmetic problems of the skin, scalp, hair, and nails.",Misc,N/A,,,,,,,,,,,,,
a89e2d1a-1350-11df-a1f1-0026b9348838,,"SOCIAL WORK","It is the primary clinical contact for supportive services. Its main functions include screening and referral of patients in need of social and/or economic support, transitional housing, nutritional support and monitoring and evaluation of the clients’ progress.",Misc,N/A,,,,,,,,,,,,,
7c6f0599-3e3e-4f42-87a2-2ce66f1e96d0,,"HIV DIFFERENTIATED CARE PROGRAM","label for the HIV differentiated care program.....",Misc,N/A,,,,,,,,,,,,,
a8a06788-1350-11df-a1f1-0026b9348838,,"OPHTHALMOLOGY SERVICES","Ophthalmology is the branch of medicine which deals with the diseases and surgery of the visual pathways, including the eye, brain, and areas surrounding the eye, such as the lacrimal system and eyelids. ",Misc,Coded,,,,,,,,,,,,,
a8a002e8-1350-11df-a1f1-0026b9348838,,"REPRODUCTIVE HEALTH","",Misc,N/A,,,,,,,,,,,,,
a9431295-9862-405b-b694-534f093ca0ad,,"MULTI DISCIPLINARY TEAM PROGRAM","Label for multi disciplinary team program.....",Misc,N/A,,,,,,,,,,,,,
7c941f38-ede1-4a94-938f-6c4083339673,,"RESISTANCE CLINIC","This is a clinic that deals with patients who have drug regimen failure.",Misc,N/A,,,,,,,,,,,,,
a89ec9e6-1350-11df-a1f1-0026b9348838,,"INDIVIDUAL ADHERENCE COUNSELING","",Misc,N/A,,,,,,,,,,,,,
a89c2344-1350-11df-a1f1-0026b9348838,,"REFERRALS ORDERED","Question on encounter form.  Answers are referrals made during a particular patient visit.",Question,Coded,a89ec9e6-1350-11df-a1f1-0026b9348838;a8a8b352-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;a89e2d1a-1350-11df-a1f1-0026b9348838;a89fbbd0-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8a002e8-1350-11df-a1f1-0026b9348838;a89e2df6-1350-11df-a1f1-0026b9348838;a89fbb12-1350-11df-a1f1-0026b9348838;a8a8aefc-1350-11df-a1f1-0026b9348838;a89c30f0-1350-11df-a1f1-0026b9348838;a8a8b190-1350-11df-a1f1-0026b9348838;a8a8b42e-1350-11df-a1f1-0026b9348838;a89accc4-1350-11df-a1f1-0026b9348838;a89d1c68-1350-11df-a1f1-0026b9348838;a8a8afd8-1350-11df-a1f1-0026b9348838;a89e2efa-1350-11df-a1f1-0026b9348838;a8a8b50a-1350-11df-a1f1-0026b9348838;a8a8b0b4-1350-11df-a1f1-0026b9348838;a8a8b26c-1350-11df-a1f1-0026b9348838;a89c24fc-1350-11df-a1f1-0026b9348838;a8a0ada6-1350-11df-a1f1-0026b9348838;a8a0ae64-1350-11df-a1f1-0026b9348838;a89c25d8-1350-11df-a1f1-0026b9348838;a8a472d8-1350-11df-a1f1-0026b9348838;a8a00d6a-1350-11df-a1f1-0026b9348838;a8a38b20-1350-11df-a1f1-0026b9348838;a8a3899a-1350-11df-a1f1-0026b9348838;a8a38a62-1350-11df-a1f1-0026b9348838;a8934292-1350-11df-a1f1-0026b9348838;a8a17b3c-1350-11df-a1f1-0026b9348838;a8b0e28e-1350-11df-a1f1-0026b9348838;a89c2f42-1350-11df-a1f1-0026b9348838;a8b0f634-1350-11df-a1f1-0026b9348838;057dae68-3d6f-4d79-926c-ed75a0ce7fd5;d2684089-da58-4ca0-b1d9-a6d7710677d6;e94c2f68-a981-494e-8dc0-981f50e8e9fb;c65fcd72-1f3f-4450-b93f-90a87ae64d55;8a93e5c1-b374-445d-8f1f-78364bd2108c;5e262c29-ff01-4a42-928a-f8f912ecd1ff;4da877cd-b332-4a54-a620-195bc9895114;a898c6f4-1350-11df-a1f1-0026b9348838;765a29c5-e1c2-439c-a4f8-be3bc674e798;8b08ec8f-daba-4a8d-af92-9cdb6860cdda;d23c1a49-f542-4f55-8388-b159b65d3cc0;7d2cbce7-9227-4921-be39-70954ef74c25;de18b1cc-f4e9-4c74-a099-ad3f151446d9;7182c528-23d7-41e8-89e4-798904c39eba;f1f7aaeb-4cb8-4150-af9e-62b421ed0d69;a89ad7f0-1350-11df-a1f1-0026b9348838;911e2435-fd0d-4177-80fb-72a4f07f0664;80002a37-d099-4348-94d7-d4ffbca24da7;5a21a447-b6c9-44d1-a315-83d8795d2b1b;b195c9c9-9cf9-4a6d-b9b7-d3ee964b4e64;2bcac887-1e42-4dd8-8ff8-c64e5135a282;09d8a363-f339-470a-ad9d-904ee867d8ed;a8a37996-1350-11df-a1f1-0026b9348838;6bd11383-ffb4-4bfd-96e6-bcffbf29b5f6;9e5ddce7-ba78-47ef-a72f-007f5aa819b2;79928a07-ab17-45c2-93ba-f3c106b257b6;f3537f40-193c-4091-b969-88597588b909;1c752bb8-a57b-40d8-87dd-fdbf31fd7c1a;17804d78-2f6f-4b0d-9566-85e9363ca816;a89ad3a4-1350-11df-a1f1-0026b9348838;a8a48688-1350-11df-a1f1-0026b9348838;a8f53762-bc6f-4385-bbc8-41aba4294b2d;a8afa0cc-1350-11df-a1f1-0026b9348838;f90652be-7fb6-46cd-9274-99558a1dacd2;44ffeaba-ffeb-4aa5-a141-3f144b75d3cb;a8a06788-1350-11df-a1f1-0026b9348838;ab396b67-273c-4c97-9f90-f858d79b13b1;a890a96a-1350-11df-a1f1-0026b9348838;a8a0660c-1350-11df-a1f1-0026b9348838;deeee215-e324-4617-aaca-12d174a02f50;3391c26e-ab66-40bf-9080-53c770523707;dd31fd76-5997-43d9-a1b6-15617522a26d;e5d0a5a5-392b-4522-a811-ffb6fa3aba54;a89fbedc-1350-11df-a1f1-0026b9348838;a8a06846-1350-11df-a1f1-0026b9348838;073ea366-834b-49bd-b4db-ce4e6c61bbc3;0fa18f9a-95c8-4ab3-81ed-a1bac69063fa;a2187952-59e0-449b-895f-5102b7aed49c;f992a0b4-200c-4152-aae1-e15d3f002924;cea6279d-61c5-4c36-959a-67ee6534911f;54b345bb-a417-4232-bd02-80a2fd9721fd;cde31588-6c57-4260-adca-b13c3cfb82fe;03a3c471-a687-4acd-b110-90512765d774;355b199f-c9c7-4e91-831f-2be17d2c67bd;a89c74f2-1350-11df-a1f1-0026b9348838;a89fdf48-1350-11df-a1f1-0026b9348838;55f41f90-5650-4292-8fb2-8c1eadd95cb1;a8a066ca-1350-11df-a1f1-0026b9348838;0d516ea7-218f-43d4-b5c0-58d126529271;ebd87b9e-ee88-4aac-a7e2-c0ebce76e6f8;bd2a8f69-2968-44d6-85aa-56a89372782b;ceeeaa2a-8c00-4a15-9dea-6cc24aee63b5;bd50ac6b-75f3-4faf-8e2c-56db64fe595b;a89526f2-1350-11df-a1f1-0026b9348838;a89dd9aa-1350-11df-a1f1-0026b9348838;a89dda72-1350-11df-a1f1-0026b9348838;a8a8c96e-1350-11df-a1f1-0026b9348838;4d62aedc-22f4-46d0-9b78-e1755bd73de1;a89c301e-1350-11df-a1f1-0026b9348838;99b4a9a4-e729-4858-b12d-c611a267a1d1;32e0ca02-f0e0-458e-8373-8c289c8d9d37;dd9cb954-4ea7-4f4b-b26c-adb0b41f893a;a89e3ad0-1350-11df-a1f1-0026b9348838;c254c2d2-81e1-4507-b69b-cf0713942f2d;66dd623e-83ed-42a5-bef7-38b758fea3d7;9e2171e2-e4fa-43b9-bc98-380babcc0635;7c6f0599-3e3e-4f42-87a2-2ce66f1e96d0;a9431295-9862-405b-b694-534f093ca0ad;2394dc0b-711a-4b93-be87-27842954450b;b54aef95-1eaa-463b-8d8f-d99308c8b975;65a17fd9-f00f-4692-9106-51fe2d806088;ed3960bf-973d-4142-ab6a-164b100eaa5a;948aa402-477d-41ba-a8a4-7919fe8b1d5d;c3fb40a5-6c15-47ca-8d62-7a57a3f2f65a;a8a17d80-1350-11df-a1f1-0026b9348838;a89fdc32-1350-11df-a1f1-0026b9348838;dbc6dc6a-b691-4fc9-a837-398c0d89ba9e;d1eb251b-3c97-4406-b292-2c6e7a7ff968;21e5888b-b992-41ad-99f7-81e9510b2e39;a8a359a2-1350-11df-a1f1-0026b9348838;4be7261d-e8f9-4f9a-a7ba-afa919a00025;e81de71a-2088-4a21-a011-bad01b3c0f77;48881d87-3100-4ea0-9283-cc7e2ec7f424;ce562f55-bf51-4d00-9a2a-f56ca1a8bc34;a89ef6fa-1350-11df-a1f1-0026b9348838;7c941f38-ede1-4a94-938f-6c4083339673;ff7bdcac-f431-4307-ab1a-46587f436eca;60111e62-9da5-497d-a4a8-4b7636678c23;9ee34e6b-b9ed-4306-b41f-476406895a4a;748d3e8c-b641-4ba0-af22-732142a1be28;94251af2-c218-4ed2-a578-fd683d5f44e6;97fa85e3-1521-4687-a91a-29e0903c9daf;1c1d2ed4-382c-4088-a936-25910d86a30e;a8a06f08-1350-11df-a1f1-0026b9348838;7c09f71d-1cc2-4014-b833-f45be6b48072;a1725f16-7e73-486e-b631-758975c9e62d;fd90d6b2-7302-4a9c-ad1b-1f93eff77afb;9bc09285-7a04-4c81-a313-3a1c67f5c84a;a89ff302-1350-11df-a1f1-0026b9348838;1bbf9a41-4cbd-499f-bae3-9f8ce63ca50b;a898fe80-1350-11df-a1f1-0026b9348838;57677735-4310-4841-8902-dae4bac24d20;a8b0f7c4-1350-11df-a1f1-0026b9348838;a8982474-1350-11df-a1f1-0026b9348838;12550258-d797-43d9-a282-e35908c33fe4;75149ac3-2804-4e84-8220-0861523bbea1;751eafe1-6aee-493a-b254-203903127120;a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838;a8a09ac8-1350-11df-a1f1-0026b9348838;5fc2555b-cae1-4bb8-9cd8-e19c2c04fc37;5a089407-22df-4242-99d8-0b4d4da56b75;a8b02e16-1350-11df-a1f1-0026b9348838;aebb850d-9f1c-48a0-8827-6c105b980970,,,,,,,,,,,,
a89c25d8-1350-11df-a1f1-0026b9348838,,"HEALTH CENTRE HOSPITALS","These are medium sized units which cater for a population of about 80,000 people. A few are owned by mission hospitals. They are managed and run by Clinical officers who are the team leaders.",Misc,N/A,,,local: 1275;MCL/CIEL: 1275,,,,,,,,,,
a89c24fc-1350-11df-a1f1-0026b9348838,,"MOI TEACHING AND REFERRAL HOSPITAL","The Moi Teaching and Referral Hospital (MTRH) started as a small cottage hospital in 1917 with a sixty-bed capacity, and evolved into a fully-fledged District Hospital.",Misc,N/A,,,local: 1274;MCL/CIEL: 1274,,,,,,,,,,
a89c2420-1350-11df-a1f1-0026b9348838,,"PATIENT HOSPITALIZED","Question on encounter form.  Answer is location of hospital patient received or will receive care at.",Question,Coded,a89c24fc-1350-11df-a1f1-0026b9348838;a89c25d8-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 1273;local: 1273,,,,,,,,,,
a8a170e2-1350-11df-a1f1-0026b9348838,,"TRANSFER CARE TO OTHER CENTER, DETAILED","A complex question for "TRANSFER CARE TO OTHER CENTER" and "freetext" for other.",Question,N/A,,a89c2e5c-1350-11df-a1f1-0026b9348838;a8a06fc6-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
7e381b07-81d5-4425-be84-f188b61b4bd1,,"AMPATH, NON-AMRS","Facilities which are included within the AMPATH system but does not have AMRS.",Misc,N/A,,,,,,,,,,,,,
a89c2e5c-1350-11df-a1f1-0026b9348838,,"TRANSFER CARE TO OTHER CENTER","Question on encounter form:  &quot;Transfer care to other centre:&quot;",Question,Coded,a89c2f42-1350-11df-a1f1-0026b9348838;a89c301e-1350-11df-a1f1-0026b9348838;7e381b07-81d5-4425-be84-f188b61b4bd1;a8a17d80-1350-11df-a1f1-0026b9348838,,local: 1285;MCL/CIEL: 1285,,,,,,,,,,
a8aaf59a-1350-11df-a1f1-0026b9348838,,"GRAVIDA","The number of times a woman has been pregnant",Question,Numeric,,,local: 5624;MCL/CIEL: 5624,,,,,,,,,,
a899a920-1350-11df-a1f1-0026b9348838,,"PARITY","The number of children a woman has delivered.",Question,Numeric,,,local: 1053;MCL/CIEL: 1053,,,,,,,,,,
a8ad2b4e-1350-11df-a1f1-0026b9348838,,"MENSTRUATING","Patient is actively menstruating, symptom.",Symptom/Finding,N/A,,,local: 5989;MCL/CIEL: 5989,,,,,,,,,,
a8a18514-1350-11df-a1f1-0026b9348838,,"AMENORRHEA","The absence of a menstrual period in a woman of productive age.",Finding,N/A,,,,,,,,,,,,,
5bafcbc0-e499-4741-85e3-52e93f68f08c,,"PREGNANCY NOT SUSPECTED","Answer on encounter form: "Pregnancy not suspected"",Misc,N/A,,,,,,,,,,,,,
6cb93e09-cd9a-4333-994a-9cd65dfa8c12,,"PREGNANCY TEST IS NEGATIVE","Answer on encounter form: "Pregnancy test is negative"",Misc,N/A,,,,,,,,,,,,,
c662737e-d529-4b49-9ad3-2d72eeb56b45,,"HORMONAL CONTRACEPTION","A general method of contraception. Birth control methods which utilize different steroid hormones or closely related substances. They act on endocrine system to prevent pregnancies. There are different hormonal contraceptions which can be used orally, injected or used in other different forms.",Misc,N/A,,,,,,,,,,,,,
3bca6c9c-333c-433e-ac07-7e44e0501b49,,"POSTPARTUM LESS THAN SIX WEEKS","Time following child birth is less than six weeks.",Misc,N/A,,,,,,,,,,,,,
f701166d-9820-420d-b0bc-c98ad4747dec,,"REASON NOT PREGNANT","Question on Family Planning Form: &quot;Reason patient not pregnant&quot;",Question,Coded,5bafcbc0-e499-4741-85e3-52e93f68f08c;6cb93e09-cd9a-4333-994a-9cd65dfa8c12;c662737e-d529-4b49-9ad3-2d72eeb56b45;3bca6c9c-333c-433e-ac07-7e44e0501b49;2d6f977e-3b3f-4ea9-82ee-fde1fb4bdf56,,,,,,,,,,,,
a8aae050-1350-11df-a1f1-0026b9348838,,"DATE OF CONFINEMENT","Date in which a mother delivers her child.",Question,Date,,,local: 5599;MCL/CIEL: 5599,,,,,,,,,,
0670d3d9-950c-4836-b147-0dc8e6b013aa,,"GESTATION AT DELIVERY IN WEEKS","What was the gestation weeks at delivery?",Question,Numeric,,,MCL/CIEL: 1409,,,,,,,,,,
e8074110-b989-45e3-b89c-d6092d1a2fd7,,"PRETERM DELIVERY","preterm birth refers to the birth of a baby of less than 37 weeks gestational age.",Finding,N/A,,,local: 6648;MCL/CIEL: 129218,,,,,,,,,,
bdde6796-fc68-4a84-b569-56cbeb7e5101,,"NORMAL TERM DELIVERY","One born in the interval from the thirty-seventh completed week to the forty-second completed week of gestation; 259 days to 293 days, inclusive.",Finding,N/A,,,MCL/CIEL: 151884;local: 6782,,,,,,,,,,
a89ffd7a-1350-11df-a1f1-0026b9348838,,"EARLY NEONATAL MORTALITY","Early neonatal mortality refers to a death of a life-born baby within the first seven days of life.",Misc,N/A,,,,,,,,,,,,,
a8aff7e8-1350-11df-a1f1-0026b9348838,,"PREGNANCY OUTCOME","Generic question:  &quot;What&#39;s the pregnancy outcome?&quot;",Question,Coded,a89ffd7a-1350-11df-a1f1-0026b9348838;a890a1b8-1350-11df-a1f1-0026b9348838;a890a028-1350-11df-a1f1-0026b9348838;a8a0afea-1350-11df-a1f1-0026b9348838;a89ffe4c-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a89ffcb2-1350-11df-a1f1-0026b9348838;bdde6796-fc68-4a84-b569-56cbeb7e5101;e8074110-b989-45e3-b89c-d6092d1a2fd7;1d5986e2-f858-4f0f-9887-2b19c5a76d32;dcfda2f8-d466-43d7-bcdf-a37f19ef6436;67a2bcd1-f18b-449e-8da3-677807a1a0b1,,local: 6224;MCL/CIEL: 161033,,,,,,,,,,
f8c66a32-3660-4233-ae51-d3a4a1eac44e,,"COPPER INTRAUTERINE DEVICE","Is an intrauterine device (IUD) that's inserted into the uterus for long-term birth control (contraception). The T-shaped plastic frame has copper wire coiled around the stem and two copper sleeves along the arms that continuously release copper to bathe the lining of the uterus.",Misc,N/A,,,,,,,,,,,,,
236dba53-1062-46b4-8067-ec8711897dbf,,"HORMONAL INTRAUTERINE DEVICE","Is a hormonal intrauterine device (IUD) that is inserted into the uterus for long-term birth control (contraception). A T-shaped plastic frame that releases a type of progestin, It thickens the cervical mucus to prevent sperm from reaching or fertilizing an egg.",Misc,N/A,,,,,,,,,,,,,
a8988b44-1350-11df-a1f1-0026b9348838,,"MEDROXYPROGESTERONE ACETATE","A synthetic steroid progestational hormone C24H34O4 that is used especially in the treatment of amenorrhea and abnormal uterine bleeding, in conjunction with conjugated estrogens to relieve the symptoms of menopause and to prevent osteoporosis, and as an injectable contraceptive.",Drug,N/A,,,local: 907;MCL/CIEL: 907,,,,,,,,,,
a8aff1b2-1350-11df-a1f1-0026b9348838,,"COMBINED HORMONE ORAL CONTRACEPTIVE PILL","The Combined Oral Contraceptive Pill (COCP), often referred to as the birth-control pill, or simply "the pill", is a birth control method that includes a combination of an estrogen (oestrogen) and a progestin (progestogen). When taken by mouth every day, these pills inhibit female fertility.",Drug,N/A,,,MCL/CIEL: 159783;local: 6218,,,,,,,,,,
a8afeb54-1350-11df-a1f1-0026b9348838,,"PROGESTIN PILLS","Progestogen Only Pills or Progestin Only Pills (POP) are contraceptive pills that only contain synthetic progestogens (progestins) and do not contain estrogen. They are colloquially known as mini pills.  Although such pills are sometimes called "Progesterone Only Pills," they do not actually contain progesterone, but one of several chemically related compounds and there are a number of progestogen only contraceptive formulations.",Drug,N/A,,,local: 6217;MCL/CIEL: 159784,,,,,,,,,,
a8a71588-1350-11df-a1f1-0026b9348838,,"DIAPHRAGM","A molded cap, usually of thin rubber fitted over the uterine cervix to act as a mechanical contraceptive barrier.",Misc,N/A,,,MCL/CIEL: 5278;local: 5278,,,,,,,,,,
b75702a6-908d-491b-9399-6495712c81cc,,"EMERGENCY CONTRACEPTIVE PILLS","sometimes simply referred to as emergency contraceptives (ECs) or the "morning-after pill"—are drugs that act both to prevent ovulation or fertilization (contraceptive) and possibly post-fertilization implantation of a blastocyst (contragestive). ECPs are distinct from medical abortion methods that act after implantation.",MedSet,N/A,,76018948-84c3-4220-9d3c-73e2ee2ac904;125d3a4f-1e0d-466f-8959-d81f55db8a56,MCL/CIEL: 160570,,,,,,,,,,
