uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals
a8936d62-1350-11df-a1f1-0026b9348838,,"SYPHILIS","A chronic infectious disease caused by a spirochete (Treponema pallidum), either transmitted by direct contact, usually in sexual intercourse, or passed from mother to child in utero, and progressing through three stages characterized respectively by local formation of chancres, ulcerous skin eruptions, and systemic infection leading to general paresis.",Diagnosis,N/A,,,,,,,,,,,,,
a8984ce2-1350-11df-a1f1-0026b9348838,,"GONORRHEA","A contagious inflammation of the genital mucous membrane caused by the gonococcus.",Diagnosis,N/A,,,,,,,,,,,,,
a8b01336-1350-11df-a1f1-0026b9348838,,"CHLAMYDIA TRACHOMATIS","Chlamydia is a common sexually transmitted disease (STD) caused by the bacterium, Chlamydia trachomatis, which can damage a woman's reproductive organs. Even though symptoms of chlamydia are usually mild or absent, serious complications that cause irreversible damage, including infertility, can occur "silently" before a woman ever recognizes a problem. Chlamydia also can cause discharge from the penis of an infected man.",Diagnosis,N/A,,,,,,,,,,,,,
a896e3b6-1350-11df-a1f1-0026b9348838,,"TRICHOMONAS","Parasitic flagellated protozoans which invade sites of the alimentary or genitourinary tracts of numerous vertebrate and invertebrate hosts including one (T. vaginalis) causing human vaginitis.",Diagnosis,N/A,,,,,,,,,,,,,
baacbde9-ddb8-4f74-a867-433aad3937d0,,"ABNORMAL PAP SMEAR","An abnormal Pap smear means that the cells of your cervix have shown some slightly abnormal changes. Some abnormal cells are more likely than others to be cancerous.",Finding,N/A,,,,,,,,,,,,,
d92db60f-400f-4115-bfb7-7c6dfad9e518,,"VENOUS THROMBOSIS","A venous thrombosis is a blood clot that forms within a vein.",Finding,N/A,,,,,,,,,,,,,
a89d030e-1350-11df-a1f1-0026b9348838,,"SEPSIS","Systemic inflammatory response syndrome induced by a documented infection.  Can present with low blood pressure, fever, and high heart rate.",Diagnosis,N/A,,,,,,,,,,,,,
a89c344c-1350-11df-a1f1-0026b9348838,,"DEEP VENOUS THROMBOSIS","Deep venous thrombosis is a condition where there is a blood clot in a deep vein (a vein that accompanies an artery).",Diagnosis,N/A,,,,,,,,,,,,,
5742741c-7141-4e44-a58c-a717e0031526,,"INFLAMMATORY BREAST CANCER","a malignant neoplasm of the breast associated with erythema, warmth, and peu d'orange skin changes",Diagnosis,N/A,,,,,,,,,,,,,
8891463a-9567-4b35-bac0-f9ec3dbe18cd,,"BREAST CANCER","Cancer that forms in tissues of the breast, usually the ducts (tubes that carry milk to the nipple) and lobules (glands that make milk). ",Diagnosis,N/A,,5742741c-7141-4e44-a58c-a717e0031526;a8aaf3e2-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
0e503682-db4d-4822-830e-6b7be691684d,,"MEDICATION ALLERGY","Question asking whether or not the patient has any medication allergies, generally.",Question,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838;a89e6ae6-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
7a080bcd-374d-4f4d-82ee-cad09eda3982,,"OSTEOARTHROSIS","A progressive, degenerative joint disease, the most common form of arthritis, especially in older persons. The disease is thought to result not from the aging process but from biochemical changes and biomechanical stresses affecting articular cartilage. In the foreign literature it is often called osteoarthrosis deformans.",Diagnosis,N/A,,,MCL/CIEL: 114702,,,,,,,,,,
a8935b9c-1350-11df-a1f1-0026b9348838,,"RHEUMATOID ARTHRITIS","autoimmune inflammatory arthritis",Diagnosis,N/A,,,,,,,,,,,,,
5e94fde6-c078-4cc6-8640-335b1ec1576b,,"HIGH BLOOD CHOLESTEROL ","Abnormally high levels of cholesterol in the blood. Too much bad cholesterol can increase your chance of getting heart disease, stroke, and other problems.",Diagnosis,N/A,,,,,,,,,,,,,
d2fd8edd-bdff-42ba-805d-dc216c80c526,,"UNEXPECTED SUDDEN DEATH ","When an individual dies suddenly and unexpectedly. ",Misc,N/A,,,,,,,,,,,,,
0890de9d-8dc1-43ae-a2fe-a23f8f8fd591,,"RHEUMATIC FEVER ","Rheumatic fever is an inflammatory disease that can develop as a complication of inadequately treated strep throat.  The illness typically develops two to three weeks after a streptococcal infection. The disease can affect the heart, joints, skin, and brain.",Diagnosis,N/A,,,,,,,,,,,,,
a8a6ada0-1350-11df-a1f1-0026b9348838,,"HOLOSYSTOLIC MURMUR","Cardiac murmur ausculted throughout the entire systolic phase",Finding,N/A,,,,,,,,,,,,,
5fa56006-1726-4851-a730-897dcbe5e75b,,"CRESCENDO MURMUR","One marked by progressively increasing loudness that suddenly ceases.",Finding,N/A,,,,,,,,,,,,,
64889911-f871-4eb6-bddb-850b0a4c0fd7,,"DECRESCENDO MURMUR","One with an intensity that gradually decreases. Heard during diastole in aortic or pulmonary valvular insufficiency.",Finding,N/A,,,,,,,,,,,,,
b7083ceb-76cb-4d9b-bf9c-52131bf727e0,,"CRESCENDO-DECRESCENDO MURMUR","One with increasing intensity until mid- to late systole, then a decreasing intensity, giving a diamond-shaped tracing on phonocardiography. Characteristic of pulmonary stenosis.",Finding,N/A,,,,,,,,,,,,,
a8a6af58-1350-11df-a1f1-0026b9348838,,"DIASTOLIC RUMBLE","Characteristic deep, long rolling sound heard on auscultation",Misc,N/A,,,,,,,,,,,,,
f5a24b3b-911a-411c-9930-00bf595ed947,,"SYSTOLIC MURMUR","A heart murmur heard at systole, usually due to mitral or tricuspid regurgitation or to aortic or pulmonary obstruction.",Finding,N/A,,,,,,,,,,,,,
e272fe3b-fd9c-4b7e-aa83-1294ac49b7a6,,"DIASTOLIC MURMUR","A murmur at diastole, due to mitral obstruction or to aortic or pulmonary regurgitation.",Finding,N/A,,,,,,,,,,,,,
42d8bf57-e179-447a-b214-2af8de69f2b7,,"EARLY PEAKING MURMUR","An early peaking is one for which the loudest intensity of the murmur comes right at the start or in the beginning of it's systolic interval. It is often seen with aortic stenosis.",Symptom/Finding,N/A,,,,,,,,,,,,,
0412cec0-b93f-426b-bf2b-bd97a2228a9c,,"MID PEAKING MURMUR","Midway during the systolic time interval is when the murmur is loudest. Can be seen in aortic stenosis.",Symptom/Finding,N/A,,,,,,,,,,,,,
c11272ef-c2b7-4cb3-994f-cac8aa9c6fe3,,"LATE PEAKING MURMUR","At the end of the systolic time interval is when the murmur is loudest",Symptom/Finding,N/A,,,,,,,,,,,,,
a8a6b11a-1350-11df-a1f1-0026b9348838,,"SYSTOLIC EJECTION MURMUR","Characteristic murmur heard on auscultation during systole",Finding,N/A,,,,,,,,,,,,,
a896360a-1350-11df-a1f1-0026b9348838,,"CARDIAC MURMUR","General finding of extra sounds on cardiac examination.",Finding,Coded,a8a6ada0-1350-11df-a1f1-0026b9348838;5fa56006-1726-4851-a730-897dcbe5e75b;64889911-f871-4eb6-bddb-850b0a4c0fd7;b7083ceb-76cb-4d9b-bf9c-52131bf727e0;a8a6af58-1350-11df-a1f1-0026b9348838;f5a24b3b-911a-411c-9930-00bf595ed947;e272fe3b-fd9c-4b7e-aa83-1294ac49b7a6;42d8bf57-e179-447a-b214-2af8de69f2b7;0412cec0-b93f-426b-bf2b-bd97a2228a9c;c11272ef-c2b7-4cb3-994f-cac8aa9c6fe3;a8a6b11a-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
b6844d83-b3a0-41cb-94f3-d11bf7e24bee,,"CARDIOVASCULAR SURGERY ","Cardiovascular surgery is surgery on the heart or great vessels performed by cardiac surgeons. ",Procedure,N/A,,,,,,,,,,,,,
aa499d56-e104-481b-900d-32969ae89e27,,"CORONARY ARTERY BYPASS SURGERY","Coronary artery bypass surgery, also called coronary artery bypass graft surgery, is a surgical procedure performed to relieve angina and reduce the risk of death from coronary artery disease. ",Procedure,N/A,,,,,,,,,,,,,
88b88168-ff26-4180-9618-e9f8b43d0e0d,,"ENDOCARDITIS","Exudative and proliferative inflammatory alterations of the endocardium, characterized by the presence of vegetations on the surface of the endocardium or in the endocardium itself, and most commonly involving a heart valve, but sometimes affecting the inner lining of the cardiac chambers or the endocardium elsewhere. It may occur as a primary disorder or as a complication of or in association with another disease.",Diagnosis,N/A,,,,,,,,,,,,,
8975af6c-3971-42ad-aacc-509f3b65fdc5,,"STENTED CORONARY ARTERY ","A coronary stent is a tube placed in the coronary arteries that supply the heart, to keep the arteries open in the treatment of coronary heart disease. It is used in a procedure called percutaneous coronary intervention (PCI).",Diagnosis,N/A,,,,,,,,,,,,,
e5c8ed8b-a8e5-4eb6-849a-48fb2dd7b82d,,"ISCHEMIC HEART DISEASE","Ischaemic or ischemic heart disease (IHD), or myocardial ischaemia, is a disease characterized by ischaemia (reduced blood supply) of the heart muscle, usually due to coronary artery disease (atherosclerosis of the coronary arteries). Its risk increases with age, smoking, eating meat, hypercholesterolaemia (high cholesterol levels), diabetes, and hypertension (high blood pressure), and is more common in men and those who have close relatives with ischaemic heart disease.",Diagnosis,N/A,,,,,,,,,,,,,
5c5f69e2-a820-4168-9980-b727c866527b,,"PULMONARY EMBOLISM","Sudden closure of a pulmonary artery or one of its branches, caused by a blood-borne clot or foreign material that plugs the vessel.",Diagnosis,N/A,,,,,,,,,,,,,
ec8dce0e-0e24-4a89-8cbf-700e132e61c3,,"VERY SEVERE FEBRILE DISEASE","Indicates a fever with stiff neck and/or other general danger signs.",Finding,N/A,,,,,,,,,,,,,
a892e3d8-1350-11df-a1f1-0026b9348838,,"BURN","Bodily injury resulting from exposure to heat, caustics, electricity, or some radiations, marked by varying degrees of skin destruction and hyperemia. Classified according to the extent and degree of the injury.",Diagnosis,N/A,,,,,,,,,,,,,
a892e2ac-1350-11df-a1f1-0026b9348838,,"CELLULITIS","Superficial bacterial infection of the skin.",Diagnosis,N/A,,,MCL/CIEL: 134,,,,,,,,,,
a890e218-1350-11df-a1f1-0026b9348838,,"DERMATITIS, ALLERGIC","Inflammation of the skin due to allergic reaction.",Diagnosis,N/A,,,,,,,,,,,,,
a898a552-1350-11df-a1f1-0026b9348838,,"DERMATOPHYTOSIS","Fungal infection of the skin.",Diagnosis,N/A,,,MCL/CIEL: 119508;local: 937,,,,,,,,,,
a890d9bc-1350-11df-a1f1-0026b9348838,,"LACERATION","The process or act of tearing tissue.",Diagnosis,N/A,,,,,,,,,,,,,
a892ffa8-1350-11df-a1f1-0026b9348838,,"TINEA CAPITIS","An infection of the scalp caused by fungi of the genera Microsporum or Trichophyton, characterized by itchy, scaly patches and sometimes hair loss.",Diagnosis,N/A,,,MCL/CIEL: 124654,,,,,,,,,,
a890d8ea-1350-11df-a1f1-0026b9348838,,"WOUND, SEPTIC","Infected wound.",Diagnosis,N/A,,,MCL/CIEL: 109,,,,,,,,,,
a890b996-1350-11df-a1f1-0026b9348838,,"SKIN DISORDERS, DETAILED","Unspecified problems of the skin (eg, rashes, infections)",ConvSet,N/A,,a892e3d8-1350-11df-a1f1-0026b9348838;a892e2ac-1350-11df-a1f1-0026b9348838;a890e146-1350-11df-a1f1-0026b9348838;a890e218-1350-11df-a1f1-0026b9348838;a898a552-1350-11df-a1f1-0026b9348838;a890d9bc-1350-11df-a1f1-0026b9348838;a892ffa8-1350-11df-a1f1-0026b9348838;a890e8d0-1350-11df-a1f1-0026b9348838;a890d8ea-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
b388d873-4fbf-4423-a17b-113009ca5fc5,,"HEMATOLOGIC DISORDER","Current or past diagnosis of a blood disorder.",Misc,N/A,,,,,,,,,,,,,
a6506baa-0b8e-49ff-9f65-37bf5716d08e,,"HEMICOLECTOMY","A colectomy procedure to remove one side of the colon. ",Procedure,N/A,,,,,,,,,,,,,
2faf20eb-2a94-4c91-86f6-c9e30aecff14,,"NEPHRECTOMY ","Nephrectomy (kidney removal) is a surgical procedure to remove all or part of a kidney. ",Procedure,N/A,,,,,,,,,,,,,
2bde812a-d990-4792-b651-f1a322433485,,"LAMINECTOMY","Laminectomy is surgery to remove the lamina, the back part of the vertebra that covers your spinal canal. Also known as decompression surgery.   ",Procedure,N/A,,,,,,,,,,,,,
6297ed2a-c21e-4348-8315-d633065188d4,,"ORCHIECTOMY ","Orchiectomy is the removal of the testicles.",Procedure,N/A,,,,,,,,,,,,,
a747741e-562a-42bb-aa9c-bc2342cc5f42,,"OOPHORECTOMY ","Oophorectomy is a surgical procedure to remove one or both of your ovaries.",Procedure,N/A,,,,,,,,,,,,,
9ee82b10-4032-4011-8e60-e83cd52477cb,,"PARTIAL GASTRECTOMY ","A partial gastrectomy is a partial surgical removal of the stomach.",Procedure,N/A,,,,,,,,,,,,,
63031fbf-1586-442e-bebb-25cce945fedc,,"PARTIAL PANCREATECTOMY","A surgical procedure to the remove a part of the pancreas.",Procedure,N/A,,,,,,,,,,,,,
11efa11d-16ed-48ba-baad-f9c09d710ae8,,"SPLENECTOMY ","A surgical procedure to remove your spleen.",Procedure,N/A,,,,,,,,,,,,,
236b5b2b-746a-4529-a0c2-835a924c7da1,,"PARTIAL HEPATECTOMY","Surgical removal of part of the liver.",Procedure,N/A,,,,,,,,,,,,,
eba4176b-9b0c-4921-9234-dc7e059b2bd3,,"PROSTATECTOMY","Prostatectomy is the surgical removal of all or part of the prostate gland.",Procedure,N/A,,,,,,,,,,,,,
0609ffa6-df15-40dd-858a-2341227fb133,,"COLOSTOMY","Colostomy is a surgical procedure that brings one end of the large intestine out through the abdominal wall. Stools moving through the intestine drain into a bag attached to the abdomen.",Procedure,N/A,,,,,,,,,,,,,
4e426bf0-4a94-4105-b920-1f524ca9c23c,,"ILEOSTOMY","An ileostomy is a surgical opening constructed by bringing the end or loop of small intestine (the ileum) out onto the surface of the skin. Intestinal waste passes out of the ileostomy and is collected in an external pouching system stuck to the skin. ",Procedure,N/A,,,,,,,,,,,,,
54d0ef7d-9b94-4824-90aa-00e6578255cd,,"END TO END ANASTOMOSIS","Surgical connection of two segments of blood vessel by stitching the open end of one segment to the open end of another segment.",Procedure,N/A,,,,,,,,,,,,,
8fc47ba2-b93c-487a-a840-47e5e1b13360,,"CRANIOTOMY","Craniotomy is a cut that opens the cranium. During this surgical procedure, a section of the skull, called a bone flap, is removed to access the brain underneath. ",Procedure,N/A,,,,,,,,,,,,,
8e9cc2f8-358e-45d9-8fb1-bced9fd2bad3,,"RADICAL NECK DISSECTION","Radical neck dissection is a surgical operation used to remove cancerous tissue in the head and neck.  This operation encompasses removal of all the lymph nodes on one side of the neck, and includes removal of the spinal accessory nerve, internal jugular vein, and sternocleidomastoid muscle. ",Procedure,N/A,,,,,,,,,,,,,
d4d9c056-1a06-4a77-9a67-35ca2e9f98f5,,"THYROIDECTOMY","Thyroidectomy is the removal of all or part of your thyroid gland.",Procedure,N/A,,,,,,,,,,,,,
f4187cf9-f598-48dd-a888-468932c5b8ed,,"LOBECTOMY","A lobectomy is a surgery in which one lobe of a lung is removed.",Procedure,N/A,,,,,,,,,,,,,
1d6c5a3a-0635-47d5-be68-3544f681b2f1,,"PNEUMONECTOMY ","A pneumonectomy (or pneumectomy) is a surgical procedure to remove a lung. ",Procedure,N/A,,,,,,,,,,,,,
826b1d4c-2375-4748-94d0-af5c03ced9e4,,"PLEURODESIS","Pleurodesis is a medical procedure in which the pleural space is artificially obliterated. It involves the adhesion of the two pleura.",Procedure,N/A,,,,,,,,,,,,,
2e343e18-9404-493b-bd5e-839d9432e898,,"CHOLECYSTECTOMY","Cholecystectomy is a surgical procedure to remove your gallbladder.",Procedure,N/A,,,,,,,,,,,,,
0ce619f3-35aa-4129-ae13-1e6a4c7d3009,,"CYSTECTOMY ","Cystectomy is a surgical procedure which entails the removal of all or part of the bladder.",Procedure,N/A,,,,,,,,,,,,,
baaf6002-aa51-45e5-9045-ac3998c4bd12,,"LAPAROTOMY ","Surgical incision into the abdominal cavity through the loin or flank.",Procedure,N/A,,,,,,,,,,,,,
b8344681-e5fc-4615-a334-2dd55ec87076,,"MASTECTOMY ","Mastectomy is surgery to remove all breast tissue from a breast as a way to treat or prevent breast cancer. ",Procedure,N/A,,,,,,,,,,,,,
2259bcbf-9311-4b01-9c27-1901f9b5c339,,"BILATERAL SALPINGO OOPHORECTOMY ","Bilateral Salpingo Oophorectomy is a type of surgery performed by removing the fallopian tubes and ovaries.",Procedure,N/A,,,,,,,,,,,,,
47a3a884-8c52-47fc-b9cc-70abca724a03,,"ESOPHAGECTOMY","Esophagectomy is a surgical procedure to remove a portion of the esophagus and then reconstruct it using part of another organ, usually the stomach or large intestine",Procedure,N/A,,,,,,,,,,,,,
cb5ac42a-e97a-4590-a6b8-21ec33559b62,,"SURGICAL AMPUTATION","The removal of a body extremity by surgery. ",Procedure,N/A,,,,,,,,,,,,,
6491b0d1-4881-4b4b-b61e-10c2b29f0d98,,"CELESTIN TUBE INSERTION","The insertion of a plastic tube introduced through a tumor in the esophagus.",Procedure,N/A,,,,,,,,,,,,,
07f7a05a-7a6a-4bb0-8d20-762a0de3320c,,"VENTRICULOPERITONEAL SHUNT","Ventriculoperitoneal shunting is surgery to relieve increased pressure inside the skull due to excess cerebrospinal fluid on the brain (hydrocephalus).",Procedure,N/A,,,,,,,,,,,,,
eccf3958-f31a-4c96-bbf3-e68d0c7813ab,,"BREAST","Breast is the upper ventral region of the torso of a primate, in left and right sides, which in a female contains the mammary gland that secretes milk used to feed infants.  Both men and women develop breasts from the same embryological tissues. ",Misc,N/A,,,,,,,,,,,,,
efcf5d0f-02af-41ff-9f17-f5c1f927448c,,"ORTHOPEDIC SURGERY","Orthopedic surgery or orthopedics Is the branch of surgery concerned with conditions involving the musculoskeletal system.",Procedure,N/A,,,,,,,,,,,,,
ae094d95-6c90-4733-85f9-11e4f9186216,,"CAUTERIZATION FOR EPISTAXIS","Nasal cautery is a common treatment of epistaxis. A caustic agent such as silver nitrate (chemical cautery) or an electrically charged wire such as platinum (electrocautery) is used to stop bleeding in the nasal mucous membrane.",Procedure,N/A,,,,,,,,,,,,,
6254ef2c-e526-4509-96df-11cc376587bc,,"UVULECTOMY","A uvulectomy is a surgical procedure in which all or part of the uvula is removed. ",Procedure,N/A,,,,,,,,,,,,,
371239fc-8326-4ae0-9272-9a48fcfb8ea8,,"ARTHROTOMY","Arthrotomy, also known as Arthroplasty, is an open joint procedure done under general anesthesia in the hospital. ",Procedure,N/A,,,,,,,,,,,,,
cc56ddb5-0c95-4219-a0ff-52477fab432f,,"HEAD SURGERY","Any surgical operation to the head. ",Procedure,N/A,,,,,,,,,,,,,
a8a18690-1350-11df-a1f1-0026b9348838,,"CIRCUMCIZED","Question on encounter form: &quot;Is patient circumcized?&quot;",Symptom,Coded,a899b42e-1350-11df-a1f1-0026b9348838;a899b35c-1350-11df-a1f1-0026b9348838;a899b50a-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
4a3bbb61-d61f-4bd4-a456-bfa896afeeb2,,"HISTORY OF SURGERIES","question on encounter form: “Have you had any surgeries?”",Question,Coded,a899b42e-1350-11df-a1f1-0026b9348838;a899b35c-1350-11df-a1f1-0026b9348838;a6506baa-0b8e-49ff-9f65-37bf5716d08e;2faf20eb-2a94-4c91-86f6-c9e30aecff14;2bde812a-d990-4792-b651-f1a322433485;6297ed2a-c21e-4348-8315-d633065188d4;a747741e-562a-42bb-aa9c-bc2342cc5f42;9ee82b10-4032-4011-8e60-e83cd52477cb;63031fbf-1586-442e-bebb-25cce945fedc;11efa11d-16ed-48ba-baad-f9c09d710ae8;236b5b2b-746a-4529-a0c2-835a924c7da1;eba4176b-9b0c-4921-9234-dc7e059b2bd3;0609ffa6-df15-40dd-858a-2341227fb133;4e426bf0-4a94-4105-b920-1f524ca9c23c;b6fccd82-c622-4c3e-9563-39899e709b3b;54d0ef7d-9b94-4824-90aa-00e6578255cd;8fc47ba2-b93c-487a-a840-47e5e1b13360;8e9cc2f8-358e-45d9-8fb1-bced9fd2bad3;d4d9c056-1a06-4a77-9a67-35ca2e9f98f5;f4187cf9-f598-48dd-a888-468932c5b8ed;1d6c5a3a-0635-47d5-be68-3544f681b2f1;826b1d4c-2375-4748-94d0-af5c03ced9e4;2e343e18-9404-493b-bd5e-839d9432e898;0ce619f3-35aa-4129-ae13-1e6a4c7d3009;a8a713f8-1350-11df-a1f1-0026b9348838;baaf6002-aa51-45e5-9045-ac3998c4bd12;b8344681-e5fc-4615-a334-2dd55ec87076;2259bcbf-9311-4b01-9c27-1901f9b5c339;47a3a884-8c52-47fc-b9cc-70abca724a03;cb5ac42a-e97a-4590-a6b8-21ec33559b62;6491b0d1-4881-4b4b-b61e-10c2b29f0d98;07f7a05a-7a6a-4bb0-8d20-762a0de3320c;a8aaf3e2-1350-11df-a1f1-0026b9348838;eccf3958-f31a-4c96-bbf3-e68d0c7813ab;efcf5d0f-02af-41ff-9f17-f5c1f927448c;ae094d95-6c90-4733-85f9-11e4f9186216;6254ef2c-e526-4509-96df-11cc376587bc;371239fc-8326-4ae0-9272-9a48fcfb8ea8;cc56ddb5-0c95-4219-a0ff-52477fab432f;a8a18690-1350-11df-a1f1-0026b9348838;a8a0a612-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a89d0fd4-1350-11df-a1f1-0026b9348838,,"BACTERIAL INFECTION","Unspecified infection with a bacteria",Diagnosis,N/A,,,,,,,,,,,,,
de9bd699-57e3-4a31-91b6-c885c8602e19,,"DRUGS","Any chemical compound used in the diagnosis, treatment, or prevention of disease or other abnormal condition.",Misc,N/A,,,,,,,,,,,,,
e0271c03-13ba-4f7c-ab7e-a147144295fd,,"FOOD","Food is any substance consumed to provide nutritional support for the body. ",Misc,N/A,,,,,,,,,,,,,
5d3c9bda-17bd-4b16-96d3-6941e9258289,,"BEEF","Flesh of a cow",Misc,N/A,,,MCL/CIEL: 162543,,,,,,,,,,
e2578781-2d4d-4673-9e5f-ca3329f547b0,,"CAFFEINE","Caffeine is a central nervous system stimulant",Drug,N/A,,,MCL/CIEL: 72609,,,,,,,,,,
8371b231-15d5-4b6f-81c4-d79bfd3c42fa,,"CHOCOLATE","Food made from cocoa",Misc,N/A,,,MCL/CIEL: 162544,,,,,,,,,,
a89fb356-1350-11df-a1f1-0026b9348838,,"PROTEINS, DAIRY","Proteins include milk, cheese, yogurt, or other milk products.",Misc,N/A,,a898bf56-1350-11df-a1f1-0026b9348838,MCL/CIEL: 162545,,,,,,,,,,
32a1125c-4dbe-4f24-9983-29f0ce34e935,,"PROTEINS, EGG","Egg yolks and whole eggs store a lot of protein and choline, and are widely used in cookery.",Misc,N/A,,,MCL/CIEL: 162171,,,,,,,,,,
a89fb176-1350-11df-a1f1-0026b9348838,,"PROTEINS, FISH","Proteins include any fresh or dried fish or shell fish.",Misc,N/A,,,MCL/CIEL: 162546,,,,,,,,,,
77c29178-65a0-46a8-ba19-b115ea1cc5c1,,"PROTEINS, MILK","Proteins include milk.",Misc,N/A,,,MCL/CIEL: 162547,,,,,,,,,,
804dd1d1-1a90-458d-b71d-ba8086fd8e51,,"PEANUTS","A food often causing allergic reactions",Misc,N/A,,,MCL/CIEL: 162172,,,,,,,,,,
b0d8e17a-1781-4cfa-a8dd-c0a291bb56fe,,"SHELLFISH","Shellfish is a culinary term for aquatic animals that are not fish, mammals, or reptiles, that are used as food",Misc,N/A,,,MCL/CIEL: 162175,,,,,,,,,,
992a5a8f-141b-40f0-9617-f0903b6625f3,,"SOY BEAN","Is a species of legume native to East Asia, widely grown for its edible bean, which has numerous uses.",Misc,N/A,,,MCL/CIEL: 162176,,,,,,,,,,
8cb502a0-ee7a-4ee4-b2ed-3fd598924f39,,"STRAWBERRY","Type of fruit.",Misc,N/A,,,MCL/CIEL: 162548,,,,,,,,,,
